mh_level,scope_id,dataset_name,dataset_granularity,scope_kind,scope_market,detector_combination,test_case_name,precision,recall,f1,true_negative_rate,false_positive_rate,false_negative_rate,g_mean,tp,fp,fn,tn,positive_count,negative_count,predicted_positive_count
mh30,COMPETITOR_1_COUNTRY_2,COMPETITOR_1_COUNTRY_2,competitor,competitor,B2B,Z-score,new_products,0.39960313710668055,0.6797942452981836,0.5033325398714592,0.8865235560952959,0.11347644390470407,0.32020575470181645,0.7763076785365861,4229.0,6354.0,1992.0,49640.0,6221.0,55994.0,10583.0
mh5,COMPETITOR_1_COUNTRY_2,COMPETITOR_1_COUNTRY_2,competitor,competitor,B2B,Z-score,new_products,0.4055947411352622,0.5813217797950623,0.4778135775252953,0.9053440713969161,0.09465592860308389,0.4186782202049378,0.725462767419089,8453.0,12388.0,6088.0,118486.0,14541.0,130874.0,20841.0
mh10,COMPETITOR_1_COUNTRY_3,COMPETITOR_1_COUNTRY_3,competitor,competitor,B2B,IF,combined,0.33372301714059904,0.7526737967914439,0.5195135254679893,0.8330362521559016,0.1669637478440984,0.24732620320855614,0.8269590668915686,20268.0,40465.0,6660.0,201893.0,26928.0,242358.0,60733.0
mh15,COMPETITOR_1_COUNTRY_3,COMPETITOR_1_COUNTRY_3,competitor,competitor,B2B,IF,combined,0.34659883321220214,0.7505955419431682,0.5363393373276462,0.8427836147858268,0.1572163852141733,0.24940445805683173,0.8291897250504735,17645.0,33264.0,5863.0,178317.0,23508.0,211581.0,50909.0
mh20,COMPETITOR_1_COUNTRY_3,COMPETITOR_1_COUNTRY_3,competitor,competitor,B2B,IF,combined,0.38238285416614987,0.7389386894204496,0.5977309983278751,0.8673945462292288,0.1326054537707712,0.26106131057955034,0.8396708427866159,15415.0,24898.0,5446.0,162862.0,20861.0,187760.0,40313.0
mh25,COMPETITOR_1_COUNTRY_3,COMPETITOR_1_COUNTRY_3,competitor,competitor,B2B,IF,combined,0.4236892069519498,0.7890442256432574,0.5919722037694807,0.8807509126514035,0.11924908734859657,0.21095577435674265,0.8493837514564483,14505.0,19730.0,3878.0,145722.0,18383.0,165452.0,34235.0
mh30,COMPETITOR_1_COUNTRY_3,COMPETITOR_1_COUNTRY_3,competitor,competitor,B2B,IF,combined,0.3313308817337114,0.7947077834635066,0.5592814610457955,0.8218159512873835,0.1781840487126165,0.2052922165364934,0.8383275047527545,11803.0,23820.0,3049.0,109862.0,14852.0,133682.0,35623.0
mh5,COMPETITOR_1_COUNTRY_3,COMPETITOR_1_COUNTRY_3,competitor,competitor,B2B,IF,combined,0.303111985487621,0.7483205601286782,0.48597842023029836,0.8088458425170915,0.19115415748290857,0.2516794398713218,0.8171595303315391,23727.0,54551.0,7980.0,230826.0,31707.0,285377.0,78278.0
mh10,COMPETITOR_1_COUNTRY_3,COMPETITOR_1_COUNTRY_3,competitor,competitor,B2B,Z-score,combined,0.44023630128413727,0.6531120023767083,0.6296357105411694,0.9077315376426609,0.09226846235733914,0.34688799762329176,0.8290150836873312,17587.0,22362.0,9341.0,219996.0,26928.0,242358.0,39949.0
mh15,COMPETITOR_1_COUNTRY_3,COMPETITOR_1_COUNTRY_3,competitor,competitor,B2B,Z-score,combined,0.4310406715078554,0.664071805342862,0.6338621890639831,0.9026094025455972,0.0973905974544028,0.33592819465713797,0.8337427390746948,15611.0,20606.0,7897.0,190975.0,23508.0,211581.0,36217.0
mh20,COMPETITOR_1_COUNTRY_3,COMPETITOR_1_COUNTRY_3,competitor,competitor,B2B,Z-score,combined,0.4240842518959747,0.6620967355352092,0.6303062240783622,0.9001011930123562,0.0998988069876438,0.33790326446479074,0.8327542326632917,13812.0,18757.0,7049.0,169003.0,20861.0,187760.0,32569.0
